event_id,method,n_files,n_real,prec_at_1,prec_at_3,recall_at_5,triage_sec,found_first,repo
spring-boot-ev00363,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00364,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00365,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00366,fused_rule,4,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00367,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00368,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00369,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00370,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00371,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00372,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00373,fused_rule,8,2,0.0,0.6666666666666666,1.0,30,1,spring-boot
spring-boot-ev00374,fused_rule,5,1,0.0,0.3333333333333333,1.0,30,1,spring-boot
spring-boot-ev00375,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00376,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00377,fused_rule,6,1,0.0,0.0,1.0,90,1,spring-boot
spring-boot-ev00378,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00379,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00380,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00381,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00382,fused_rule,8,2,1.0,0.3333333333333333,0.5,0,1,spring-boot
spring-boot-ev00383,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00384,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00385,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00386,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00387,fused_rule,3,1,0.0,0.3333333333333333,1.0,30,1,spring-boot
spring-boot-ev00388,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00389,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00390,fused_rule,4,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00391,fused_rule,4,1,0.0,0.3333333333333333,1.0,30,1,spring-boot
spring-boot-ev00392,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00393,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00394,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00395,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00396,fused_rule,4,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00397,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00398,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00399,fused_rule,3,1,0.0,0.3333333333333333,1.0,60,1,spring-boot
spring-boot-ev00400,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00401,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00402,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00403,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00404,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00405,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00406,fused_rule,4,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00407,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00408,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00409,fused_rule,4,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00410,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00411,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00412,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00413,fused_rule,5,1,0.0,0.3333333333333333,1.0,30,1,spring-boot
spring-boot-ev00414,fused_rule,5,1,0.0,0.3333333333333333,1.0,60,1,spring-boot
spring-boot-ev00415,fused_rule,4,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00416,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00417,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00418,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00419,fused_rule,4,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00420,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00421,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00422,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00423,fused_rule,8,2,0.0,0.3333333333333333,1.0,60,1,spring-boot
spring-boot-ev00424,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00425,fused_rule,4,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00426,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00427,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00428,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00429,fused_rule,4,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00430,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00431,fused_rule,5,1,0.0,0.3333333333333333,1.0,30,1,spring-boot
spring-boot-ev00432,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00433,fused_rule,4,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00434,fused_rule,8,2,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00435,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00436,fused_rule,4,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00437,fused_rule,6,1,0.0,0.3333333333333333,1.0,30,1,spring-boot
spring-boot-ev00438,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00439,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00440,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00441,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00442,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00443,fused_rule,7,2,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00444,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00445,fused_rule,8,2,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00446,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00447,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00448,fused_rule,4,1,0.0,0.0,1.0,90,1,spring-boot
spring-boot-ev00449,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00450,fused_rule,3,1,0.0,0.3333333333333333,1.0,30,1,spring-boot
spring-boot-ev00451,fused_rule,3,1,0.0,0.3333333333333333,1.0,30,1,spring-boot
spring-boot-ev00452,fused_rule,3,1,0.0,0.3333333333333333,1.0,30,1,spring-boot
spring-boot-ev00453,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00454,fused_rule,4,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00455,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00456,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00457,fused_rule,8,2,0.0,0.6666666666666666,1.0,30,1,spring-boot
spring-boot-ev00458,fused_rule,4,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00459,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00460,fused_rule,8,2,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00461,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00462,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00463,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00464,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00465,fused_rule,4,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00466,fused_rule,4,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00467,fused_rule,8,2,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00468,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00469,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00470,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00471,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00472,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00473,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00474,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00475,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00476,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00477,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00478,fused_rule,3,1,0.0,0.3333333333333333,1.0,30,1,spring-boot
spring-boot-ev00479,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00480,fused_rule,5,1,0.0,0.3333333333333333,1.0,30,1,spring-boot
spring-boot-ev00481,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00482,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00483,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00484,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00485,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00486,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00487,fused_rule,7,2,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00488,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00489,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00490,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00491,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00492,fused_rule,6,1,0.0,0.3333333333333333,1.0,30,1,spring-boot
spring-boot-ev00493,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00494,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00495,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00496,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00497,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00498,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00499,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00500,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00501,fused_rule,7,2,0.0,0.6666666666666666,1.0,30,1,spring-boot
spring-boot-ev00502,fused_rule,5,1,0.0,0.3333333333333333,1.0,60,1,spring-boot
spring-boot-ev00503,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00504,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00505,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00506,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00507,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00508,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00509,fused_rule,8,2,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00510,fused_rule,8,2,0.0,0.6666666666666666,1.0,30,1,spring-boot
spring-boot-ev00511,fused_rule,5,1,0.0,0.3333333333333333,1.0,30,1,spring-boot
spring-boot-ev00512,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00513,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00514,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00515,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00516,fused_rule,7,2,1.0,0.3333333333333333,0.5,0,1,spring-boot
spring-boot-ev00517,fused_rule,7,2,0.0,0.3333333333333333,0.5,30,1,spring-boot
spring-boot-ev00518,fused_rule,8,2,1.0,0.3333333333333333,0.5,0,1,spring-boot
spring-boot-ev00519,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00520,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00521,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00522,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00523,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00524,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00525,fused_rule,8,2,0.0,0.3333333333333333,1.0,30,1,spring-boot
spring-boot-ev00526,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00527,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00528,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00529,fused_rule,4,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00530,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00531,fused_rule,5,1,0.0,0.3333333333333333,1.0,60,1,spring-boot
spring-boot-ev00532,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00533,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00534,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00535,fused_rule,3,1,0.0,0.3333333333333333,1.0,30,1,spring-boot
spring-boot-ev00536,fused_rule,5,1,0.0,0.3333333333333333,1.0,30,1,spring-boot
spring-boot-ev00537,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00538,fused_rule,8,2,0.0,0.3333333333333333,1.0,30,1,spring-boot
spring-boot-ev00539,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00540,fused_rule,4,1,0.0,0.3333333333333333,1.0,30,1,spring-boot
spring-boot-ev00541,fused_rule,6,1,0.0,0.0,1.0,120,1,spring-boot
spring-boot-ev00542,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00543,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00544,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00545,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00546,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00547,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00548,fused_rule,6,1,0.0,0.3333333333333333,1.0,60,1,spring-boot
spring-boot-ev00549,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00550,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00551,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00552,fused_rule,6,1,0.0,0.3333333333333333,1.0,30,1,spring-boot
spring-boot-ev00553,fused_rule,5,1,0.0,0.3333333333333333,1.0,30,1,spring-boot
spring-boot-ev00554,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00555,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00556,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00557,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00558,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00559,fused_rule,6,1,0.0,0.3333333333333333,1.0,30,1,spring-boot
spring-boot-ev00560,fused_rule,4,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00561,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00562,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00563,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00564,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00565,fused_rule,6,1,0.0,0.0,1.0,90,1,spring-boot
spring-boot-ev00566,fused_rule,4,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00567,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00568,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00569,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00570,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00571,fused_rule,4,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00572,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00573,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00574,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00575,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00576,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00577,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00578,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00579,fused_rule,7,2,0.0,0.3333333333333333,1.0,30,1,spring-boot
spring-boot-ev00580,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00581,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00582,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00583,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00584,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00585,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00586,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00587,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00588,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00589,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00590,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00591,fused_rule,8,2,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00592,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00593,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00594,fused_rule,7,2,0.0,0.3333333333333333,1.0,30,1,spring-boot
spring-boot-ev00595,fused_rule,4,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00596,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00597,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00598,fused_rule,4,1,0.0,0.3333333333333333,1.0,30,1,spring-boot
spring-boot-ev00599,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00600,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00601,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00602,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00603,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00604,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00605,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00606,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00607,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00608,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00609,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00610,fused_rule,5,1,0.0,0.3333333333333333,1.0,30,1,spring-boot
spring-boot-ev00611,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00612,fused_rule,4,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00613,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00614,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00615,fused_rule,4,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00616,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00617,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00618,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00619,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00620,fused_rule,5,1,0.0,0.3333333333333333,1.0,30,1,spring-boot
spring-boot-ev00621,fused_rule,3,1,0.0,0.3333333333333333,1.0,30,1,spring-boot
spring-boot-ev00622,fused_rule,8,2,0.0,0.3333333333333333,0.5,60,1,spring-boot
spring-boot-ev00623,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00624,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00625,fused_rule,6,1,0.0,0.3333333333333333,1.0,60,1,spring-boot
spring-boot-ev00626,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00627,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00628,fused_rule,4,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00629,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00630,fused_rule,8,2,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00631,fused_rule,3,1,0.0,0.3333333333333333,1.0,60,1,spring-boot
spring-boot-ev00632,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00633,fused_rule,6,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00634,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00635,fused_rule,8,2,0.0,0.3333333333333333,0.5,30,1,spring-boot
spring-boot-ev00636,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00637,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00638,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00639,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00640,fused_rule,4,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00641,fused_rule,5,1,0.0,0.3333333333333333,1.0,30,1,spring-boot
spring-boot-ev00642,fused_rule,8,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00643,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00644,fused_rule,7,2,1.0,0.6666666666666666,1.0,0,1,spring-boot
spring-boot-ev00645,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00646,fused_rule,3,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00647,fused_rule,8,2,1.0,0.3333333333333333,1.0,0,1,spring-boot
spring-boot-ev00648,fused_rule,6,1,0.0,0.0,1.0,90,1,spring-boot
spring-boot-ev00649,fused_rule,5,1,1.0,0.3333333333333333,1.0,0,1,spring-boot
